    id	category_id	code	barcode       	mpn 	name                                    	  price	image          	feature	vendor	available	descr                                   	
683133	     618200	None	None          	None	Кабель AUX Audio DC3.5 папа-папа 1.5м...	   80.0	['683133.jpg'] 	None   	None  	5        	Кабель AUX Audio DC3.5 папа-папа 1.5м...	
680325	     618200	None	None          	None	Розгалужувач для навушників XoKo AC-1...	  100.0	['680325.jpg'] 	None   	None  	2        	None                                    	
622813	     622800	None	6950713191677 	None	(10м) Патч-корд литий  сірий            	  150.0	['622813.jpg'] 	None   	None  	11       	None                                    	
684412	     622800	None	2010721042935 	None	(10м) Патч-корд литий  сірий (мідь)     	  150.0	['684412.jpg'] 	None   	None  	7        	None                                    	
681235	     622800	None	2221020011472 	None	(15м) Патч-корд литий сірий             	  120.0	['680507.jpg'] 	None   	None  	2        	Патч-корд литий RITAR, CCA, UTP, RJ45...	
679837	     622800	None	2161117002122 	None	(1м) Патч-корд литий синій              	   25.0	['679837.jpg'] 	None   	None  	13       	None                                    	
622816	     622800	None	2010721011313 	None	(20м) Патч-корд литий сірий             	  160.0	['622816.jpg'] 	None   	None  	3        	None                                    	
677842	     622800	None	2010721002274 	None	(25м) Патч-корд литий сірий             	  150.0	['677842.jpg'] 	None   	None  	2        	Відрізок дроту вита пара (UTP) з обжа...	
679834	     622800	None	2161117011308 	None	(2м) Патч-корд литий CCA UTP, RJ45, C...	   30.0	['679834.jpg'] 	None   	None  	13       	None                                    	
679839	     622800	None	2060618011322 	None	(3) Патч-корд литий сірий               	   40.0	['679839.jpg'] 	None   	None  	9        	None                                    	
683959	     622800	None	None          	None	(30м) Патч-корд литий RJ45 синій мідь   	  600.0	['683959.jpg'] 	None   	None  	4        	None                                    	
683960	     622800	None	None          	None	(40м) Патч-корд литий RJ45 синій мідь   	  800.0	['683960.jpg'] 	None   	None  	2        	None                                    	
679838	     622800	None	2161117011377 	None	(5) Патч-корд литий сірий               	   50.0	['679838.jpg'] 	None   	None  	10       	None                                    	
622821	     622800	None	2161117050505 	None	(7) Патч-корд литий сірий               	   60.0	['622821.jpg'] 	None   	None  	25       	None                                    	
683014	     622800	None	6950713149616 	None	ATCom (0.5м) Патч-корд литий синій      	   17.0	['683014.jpg'] 	None   	None  	10       	None                                    	
683957	     622800	None	2221020042971 	None	Ritar (15м) Патч-корд литий RJ45 сіри...	  250.0	['683957.jpg'] 	None   	None  	11       	None                                    	
679836	     622800	None	2000000002118 	None	Ritar (1м) Патч-корд литий сірий        	   17.0	['679836.jpg'] 	None   	None  	22       	None                                    	
683956	     622800	None	2191020130865 	None	Ritar (20м) Патч-корд литий  RJ45 сір...	  370.0	['683956.jpg'] 	None   	None  	5        	None                                    	
683958	     622800	None	2191020052037 	None	Ritar (25м) Патч-корд литий RJ45 сіри...	  450.0	['683958.jpg'] 	None   	None  	9        	None                                    	
622812	     622800	None	2010319002099 	None	Патч-корд литий 0,5 m                   	   15.0	['622812.jpg'] 	None   	None  	13       	None                                    	
681505	     681504	None	None          	None	ATCom  UTP кат5e (4x2x0.50- 0.50mm, 1...	   13.0	['681505.jpg'] 	None   	None  	51       	Вита пара UTP кат5e Atcom (4x2x0.50 с...	
681811	     681504	None	None          	None	Кабель КВП UTP 4pair 24AWG 0.5, (CCA)...	 1150.0	['681811.jpg'] 	None   	None  	1        	None                                    	
679624	     619800	None	6950713161434 	None	ATCom  DVI-/VGA  1.8 m                  	  200.0	['679624.jpg'] 	None   	None  	3        	Кабель DVI/VGA 1.8 m Atcom (16143) чо...	
683930	     619800	None	6953156263529 	None	Baseus  USB Type-C-/Micro USB (CAMOTG...	  100.0	['683930.jpg'] 	None   	None  	4        	Перехідник Baseus (CAMOTG-01) чорний ...	
684495	     619800	None	8716309091459 	None	Cablexpert  VGA/DVI (A-DVI-VGA-BK)      	   60.0	['684495.jpg'] 	None   	None  	9        	Перехідник VGA/DVI Cablexpert (A-DVI-...	
680311	     619800	None	2211019086307 	None	Display Port (папа) на DVI24+1(мама) ...	  250.0	['680311.jpg'] 	None   	None  	6        	None                                    	
674581	     619800	None	8716309090346 	None	DisplayPort - VGA 10sm                  	  300.0	['674581.jpg'] 	None   	None  	5        	Перехідник Display Port 0.1 m Cablexp...	
683525	     619800	None	None          	None	HDMI (тато) A -  D micro (тато) 1,5м ...	  100.0	['683525.jpg'] 	None   	None  	2        	Кабель HDMI (тато) A -  micro (тато) ...	
683524	     619800	None	2130520008342 	None	HDMI (тато) A - C mini (тато) 1,5м (0...	  100.0	['683524.jpg'] 	None   	None  	1        	Кабель HDMI (тато) A - C mini (тато) ...	
680839	     619800	None	2030919086336 	None	HDMI (тато) на VGA(мама) конвертер10c...	  250.0	['680839.jpg'] 	None   	None  	1        	Конвертер HDMI (папа) на VGA(мама) 10...	
679308	     619800	None	2210219086322 	None	HDMI to VGA 10cm, White, 4K/2K + audio  	  250.0	['679308.jpg'] 	None   	None  	1        	Конвертер HDMI (папа) на VGA(мама) 10...	
676112	     619800	None	2110919027772 	None	HDMI to VGA 10sm Black                  	  250.0	['676112.jpg'] 	None   	None  	4        	Конвертер HDMI (тато) на VGA (мама) 1...	
682451	     619800	None	6957531080749 	None	Hoco  LS19 Type-C Black аудіо-перехідник	  280.0	['682451.jpg'] 	None   	None  	2        	None                                    	
683953	     619800	None	None          	None	PCE164P-N04/ VER 008S Riser PCI-EX, x...	  380.0	['683953.jpg'] 	None   	None  	15       	None                                    	
674226	     619800	None	None          	None	PCI-E на DVI                            	   90.0	['674226.jpg'] 	None   	None  	10       	None                                    	
683954	     619800	None	None          	None	Riser PCI-EX, x1=/x16, 4-pin MOLEX, S...	  350.0	['683954.jpg'] 	None   	None  	27       	None                                    	
683955	     619800	None	None          	None	Riser PCI-EX, x1=/x16, 6-pin, SATA=/6...	  430.0	['683955.jpg'] 	None   	None  	9        	None                                    	
677081	     619800	None	None          	None	Riser PCIe 1x - 16x Molex, 4 pin 60см...	   60.0	['677081.jpg'] 	None   	None  	64       	None                                    	
683950	     619800	None	2000996031499 	None	USB райзер 6-pin,Version 009S(11892) ...	  430.0	['683950.jpg'] 	None   	None  	10       	USB райзер 6-pin,Version 009S(11892) ...	
678262	     619800	None	6996785261733 	None	USB- COM Port (USB-RS232)               	  200.0	['678262.jpg'] 	None   	None  	1        	Кабель USB to RS-232 з перехідником R...	
674579	     619800	None	2191217025578 	None	VGA /  DVI-I  1.5m                      	  130.0	['674579.jpg'] 	None   	None  	2        	Кабель  VGA (тато )/  DVI-I (тато) 1.5m 	
685014	     619800	None	6921042117379 	None	iKAKU KSC-532 YUNDI Series USB3.0(AF)...	  120.0	['685014.jpg'] 	None   	None  	19       	None                                    	
676847	     619800	None	None          	None	mini DisplayPort to HDMI 10sm white     	  250.0	['676847.jpg'] 	None   	None  	1        	None                                    	
684108	     619800	None	None          	None	Адаптер M2-PCI-e x4, MOLEX=/4pin, вик...	   80.0	['684108.jpg'] 	None   	None  	6        	None                                    	
681223	     619800	None	2210518024148 	None	З`єднувач HDMI 360* (для з`єднання HD...	   90.0	['681223.jpg'] 	None   	None  	6        	З'єднувач HDMI 360* (для з'єднання HD...	
683962	     619800	None	8716309086776 	None	Кабель Cablexpert CC-SATA-PS-M          	   30.0	['683962.jpg'] 	None   	None  	8        	CC-SATA-PS-M - якісний кабель виробни...	
684127	     619800	None	2280920023268 	None	Кабель USB to RS-232 з перехідником R...	  250.0	['684127.jpg'] 	None   	None  	3        	Кабель USB to RS-232 з перехідником R...	
680022	     619800	None	2191217019218 	None	Кабель VGA to  DVI-I to 3m              	  150.0	['680022.jpg'] 	None   	None  	5        	None                                    	
683553	     619800	None	2280920077858 	None	Конвертер Mini, AV to HDMI, вхід 3RCA...	  350.0	['683553.jpg'] 	None   	None  	1        	Конвертер Mini, AV to HDMI, вхід 3RCA...	
682029	     619800	None	2210219028636 	None	Конвертер micro HDMI (папа) на VGA(ма...	  220.0	['682029.jpg'] 	None   	None  	1        	None                                    	
684488	     619800	None	None          	None	Перехідник OTG Type-C 0.2 m Cablexper...	  120.0	['684488.jpg'] 	None   	None  	3        	Перехідник OTG Type-C 0.2 m Cablexper...	
684673	     619800	None	6953156270336 	None	Перехідник USB OTG Baseus (CATJQ-B01)...	  130.0	['684673.jpg'] 	None   	None  	1        	Перехідник USB OTG Baseus (CATJQ-B01)...	
684519	     619800	None	2050321198236 	None	Перехідник VEGGIEG TC-117 USB3.0(AF) ...	  270.0	['684519.jpg'] 	None   	None  	1        	None                                    	
684521	     619800	None	None          	None	Перехідник YHL888 USB2.0(AF) OTG =/ m...	   80.0	['684521.jpg'] 	None   	None  	4        	Перехідник YHL888 USB2.0(AF) OTG =/ m...	
684520	     619800	None	6921042117386 	None	Перехідник iKAKU KSC-533 BEIGE Series...	  100.0	['684520.jpg'] 	None   	None  	4        	Перехідник iKAKU KSC-533 BEIGE Series...	
682456	     619800	None	2000397636156 	None	Перехідник тип С на AUX                 	  200.0	['682456.jpg'] 	None   	None  	1        	USB-роз'єм для навушників з роз'ємом ...	
619829	     619800	None	6942312602876 	None	Переходник USB-косичка 2 порта з план...	  120.0	['619829.jpg'] 	None   	None  	7        	None                                    	
677159	     619800	None	None          	None	Райзер - перехідник M2sata -PCIe 1x     	  180.0	['677159.jpg'] 	None   	None  	10       	None                                    	
677199	     619800	None	None          	None	Синхронізатор блоків живлення ADD2PSU...	  350.0	['677199.jpg'] 	None   	None  	13       	None                                    	
680723	     664100	None	4713105962758 	None	AEROCOOL (500ват) VX-500 Plus           	 1650.0	['680723.jpg'] 	None   	None  	2        	Блок живлення 500W Aerocool VX-500 Pl...	
682716	     664100	None	4710713230569 	None	Chieftec (500ват) APB-500B8             	 1510.0	['682716.jpg'] 	None   	None  	1        	CHIEFTEC 500W (APB-500B8) (OEM, ATX V...	
676795	     664100	None	None          	None	GameMax (500ват) GM-500                 	 1010.0	['676795.jpg'] 	None   	None  	1        	Форм-фактор БЖ	ATX
Потужність сумарна...	
682896	     664200	None	4713105962772 	None	AEROCOOL (600ват) VX 600 Plus           	 1680.0	['682896.jpg'] 	None   	None  	1        	AeroCool 600W VX 600 PLUS (VX 600 Plu...	
684661	     681383	None	740617329889  	None	Kingston (250гб) NV2 M.2 2280 PCIe Ge...	 1330.0	['684661.jpg'] 	None   	None  	1        	SSD 250GB M.2 NVMe Kingston NV2 M.2 2...	
684968	     681383	None	740617329858  	None	Kingston (500гб) NV2 2280 PCIe 4.0 x4...	 1880.0	['683724.jpg'] 	None   	None  	1        	Kingston Digital представила новий ви...	
683217	     668000	None	5908267923436 	None	GoodRam (128гб) CX400 SATAIII 3.0 SSD...	  650.0	['683217.jpg'] 	None   	None  	3        	Накопичувач 128 GB SSD GoodRam CX400 ...	
683565	     668000	None	5908267923443 	None	GoodRam (256гб) CX400 Gen.2 (SSDPR-CX...	  900.0	['683565.jpg'] 	None   	None  	5        	Накопичувач SSD 256 GB GoodRam CX400 ...	
681293	     668000	None	5908267923450 	None	GoodRam (512гб) CX400 Gen.2 SATA III ...	 1400.0	['681293.jpg'] 	None   	None  	1        	Накопичувач SSD 512 GB GoodRam CX400 ...	
678969	     668000	None	740617261219  	None	Kingston (240гб) SA400S37/240G 500/35...	  930.0	['678969.jpg'] 	None   	None  	1        	Накопичувач SSD 240 GB Kingston SATA ...	
678935	     668000	None	740617263442  	None	Kingston (480гб) SA400S37/480G          	 1400.0	['678935.jpg'] 	None   	None  	1        	Накопичувач SSD 480 GB Kingston SATA ...	
685048	     668000	None	814914027745  	None	Patriot (256гб) Burst Elite SATA III ...	  800.0	['685048.jpg'] 	None   	None  	2        	240 GB SSD Patriot Burst Elite SATA I...	
684628	     668000	None	814914026847  	None	Patriot P210 SATA III (P210S128G25)     	  650.0	['684628.jpg'] 	None   	None  	2        	128 GB SSD Patriot P210 SATA III (P21...	
684071	     613500	None	None          	None	Seagate (1тб) 3.5", SATA; 7200 rpm; 6...	 1750.0	['684071.jpg'] 	None   	None  	1        	Вінчестер 1 TB Seagate (3.5", SATA; 7...	
681753	     613500	None	None          	None	Seagate (2тб) BarraCuda  256MB (ST200...	 2400.0	['677344.jpg'] 	None   	None  	1        	Вінчесттер Seagate 2тб BarraCuda  256...	
684364	     613500	None	None          	None	Toshiba (4тб) HDWD240UZSVA              	 3980.0	['684364.jpeg']	None   	None  	1        	Вінчестер 4 TB Toshiba (3.5", SATA II...	
679900	     612500	None	4712702631203 	None	Silicon Power (1тб) Power Armor A30 B...	 2300.0	['679900.jpg'] 	None   	None  	1        	Зовнішній жорсткий диск 2.5 1 TB Sili...	
685042	     612500	None	4260557510025 	None	Toshiba (2гб) Canvio Basics Black (HD...	 2850.0	['685042.jpg'] 	None   	None  	1        	2 TB Toshiba Canvio Basics Black (2.5...	
684940	     612600	None	4820221444171 	None	2.5" Frime SSD/HDD в отсек привода 12...	  250.0	['684940.jpg'] 	None   	None  	6        	None                                    	
682505	     612600	None	3000001209010 	None	Grand-X  HDC-24C 9,5мм                  	  350.0	['682505.jpg'] 	None   	None  	3        	Адаптер Grand-X HDD 2.5" для ноутбука...	
682504	     612600	None	3000001210016 	None	Grand-X  HDC-25C 12.7мм                 	  380.0	['682504.jpg'] 	None   	None  	5        	Адаптер Grand-X HDD 2.5" в відсік ноу...	
678662	     612600	None	3000000179017 	None	Grand-X  HDE22 USB 2.0 Black зовнішня...	  350.0	['678662.jpg'] 	None   	None  	2        	Зовнішня кишеня для підключення вінче...	
677401	     612600	None	3000000180013 	None	Grand-X  HDE32 USB 3.0 Black зовнішня...	  450.0	['677401.jpg'] 	None   	None  	2        	Зовнішня кишеня для вінчестера Grand-...	
679629	     612600	None	HDC-24N       	None	Grand-X  Кишеня HDC-24N для 2.5` SATA...	  350.0	['679629.jpg'] 	None   	None  	4        	Адаптер підключення Grand - X HDD 2,5...	
671599	     612600	None	HDC-25N       	None	Grand-X  Кишеня HDC-25N для 2.5` SATA...	  380.0	['671599.jpg'] 	None   	None  	1        	Фрейм-перехідник 2.5 Grand-X To noteb...	
681931	     612600	None	8714909027298 	None	Кишеня StreamVault Wi-Fi інтерфейс US...	  400.0	['680320.jpg'] 	None   	None  	8        	Кишеня для вінчестера VFAN 2,5 "корпу...	
680018	     612800	None	None          	None	Салазки метал 3.5 -/ 2.5/SSD            	   90.0	['680018.jpg'] 	None   	None  	2        	None                                    	
684690	     608100	None	None          	None	Asus RX470 1шт                          	  450.0	['681228.jpg'] 	None   	None  	1        	Кулер для відеокарти Pccooler K81 для...	
608201	     608200	None	None          	None	Titan  DataCooler DC-HD82, 5.25" з ра...	  740.0	['608201.jpg'] 	None   	None  	1        	None                                    	
682220	     608400	None	6932323800057 	None	Am2 / Am3 / FM1 / FM2 80-mm, 3-pin, O...	  150.0	['682220.jpg'] 	None   	None  	1        	Кулер процесорний Am2 / Am3 / FM1 / F...	
608467	     608400	None	6933412706274 	None	Deepcool  CK-AM209 AM2/AM3              	  130.0	['608467.jpg'] 	None   	None  	3        	Призначення - Для процесора;
Тип охол...	
683319	     608400	None	None          	None	ID-Cooling ALU-95W-BULK, Intel: 1200/...	  220.0	['683319.jpg'] 	None   	None  	1        	Для створення ефективної системи охол...	
682203	     608400	None	6940526102717 	None	Pccooler E86 для Intel LGA775 / 1155/...	  360.0	['682203.jpg'] 	None   	None  	1        	Кулер процесорний Pccooler E86 для In...	
682201	     608400	None	6940526101369 	None	Pccooler Firebird SPA-801 для Intel L...	  700.0	['682201.jpg'] 	None   	None  	1        	Кулер процесорний Pccooler Firebird S...	
682200	     608400	None	6940526101420 	None	Pccooler HP-829 для Intel LGA 1156/11...	  580.0	['682200.jpg'] 	None   	None  	1        	Кулер процесорний Pccooler HP-829 для...	
684926	     608400	None	None          	None	QUBE QB-OL1200 Silver RGB LED (QB-OL1...	  720.0	['684926.jpg'] 	None   	None  	3        	QUBE QB-OL1200 Silver RGB LED (QB-OL1...	
681988	     608400	None	None          	None	TX-900 LGA 775/1156/1155                	  200.0	['681988.jpg'] 	None   	None  	1        	Кулер процесорний LGA 775/1156/1155 /...	
681232	     608400	None	None          	None	Кулер процесорний 775                   	  100.0	['681232.jpg'] 	None   	None  	9        	Кулер процесорний 462, 80-mm, 4-pin, ...	
682222	     608400	None	None          	None	Кулер процесорний AMS70-130AB Sock Am...	  250.0	['682222.jpg'] 	None   	None  	1        	Кулер процесорний AMS70-130AB Sock Am...	
678343	     664300	None	4710713234796 	None	Chieftec (120) Thermal Killer (AF-122...	  290.0	['678343.jpg'] 	None   	None  	1        	Вентилятор Chieftec Thermal Killer AF...	
678997	     664300	None	6933412710233 	None	Deepcool (200) XFAN 200 blue LED 700о...	  640.0	['678997.jpg'] 	None   	None  	2        	R4-C2R-20AC-GP (120x120x25 мм, 19 dBA...	
680151	     609000	None	4710713235748 	None	Chieftec (60мм) Thermal Killer AF-062...	  120.0	['680151.jpg'] 	None   	None  	19       	Вентилятор Chieftec Thermal Killer AF...	
678345	     609000	None	4710713237742 	None	Chieftec (80) Thermal Killer (AF-0825...	  170.0	['678345.jpg'] 	None   	None  	7        	Вентилятор Chieftec Thermal Killer AF...	
678344	     609000	None	4710713234772 	None	Chieftec (80) Thermal Killer (AF-0825...	  140.0	['678344.jpg'] 	None   	None  	1        	Вентилятор Chieftec Thermal Killer AF...	
680941	     609000	None	4710713237759 	None	Chieftec (90) Thermal Killer AF-0925P...	  180.0	['680941.jpg'] 	None   	None  	15       	Вентилятор Chieftec Thermal Killer AF...	
680156	     609000	None	4710713234789 	None	Chieftec (90) Thermal Killer AF-0925S...	  140.0	['680156.jpg'] 	None   	None  	13       	Вентилятор Chieftec Thermal Killer AF...	
609112	     609000	None	6933412703242 	None	Deepcool (80) XFAN 80L, 20db, 1800rpm...	  100.0	['609112.jpg'] 	None   	None  	1        	None                                    	
680152	     609000	None	8716309068291 	None	Gembird (60) Sleeve 60x60x15mm (D6015...	  100.0	['680152.jpg'] 	None   	None  	1        	None                                    	
684171	     609000	None	None          	None	Merlion 5010 50x50x10mm, 3pin           	   50.0	['684171.jpg'] 	None   	None  	1        	Кулер корпусний Merlion 5010 50x50x10...	
684166	     609000	None	6940526101925 	None	Pccooler F62, 3-pin + MOLEX, RPM 3500...	  100.0	['684166.jpg'] 	None   	None  	2        	Кулер корпусний Pccooler F62, 3-pin +...	
684170	     609000	None	None          	None	SUNON 4020 40x40x20mm, 3pin             	   80.0	['684170.jpg'] 	None   	None  	3        	Кулер корпусний SUNON 4020 40x40x20mm...	
648208	     648200	None	8809213761539 	None	ZALMAN  PWM MATE регулятор обертів ве...	  500.0	['648208.jpg'] 	None   	None  	1        	Пристрій для зміни швидкості вентилят...	
681030	     608600	None	4895213701662 	None	Arctic Cooling Термопаста MX-4. 8g      	  360.0	['681030.jpg'] 	None   	None  	1        	None                                    	
683502	     608600	None	4895213702713 	None	Arctic MX-5 2g (ACTCP00043A)            	  220.0	['683502.jpg'] 	None   	None  	1        	Термопаста Arctic MX-5 2g (ACTCP00043A) 	
683503	     608600	None	4895213702737 	None	Arctic MX-5 4g (ACTCP00045A)            	  300.0	['683503.jpg'] 	None   	None  	1        	Термопаста Arctic MX-5 4g (ACTCP00045A) 	
675757	     608600	None	4260157580152 	None	Coollaboratory  Liquid Ultra (CL-Liqu...	  500.0	['675757.jpg'] 	None   	None  	2        	None                                    	
679734	     608600	None	None          	None	HY-410  0.5g шприц, 0,925W/m-K white    	   30.0	['679734.jpg'] 	None   	None  	16       	None                                    	
683541	     608600	None	None          	None	HY-410  1g шприц, 0,925W/m-K white      	   30.0	['679732.jpg'] 	None   	None  	5        	Паста термопровідна HY-410 1g, шприц,...	
679732	     608600	None	6906912684021 	None	HY-410  2g шприц, 0,925W/m-K white      	   40.0	['679732.jpg'] 	None   	None  	51       	Паста термопровідна HY-410 2g, шприц,...	
681225	     608600	None	6971355444129 	None	HY-410  3g шприц, 0,925W/m-K white      	   50.0	['681225.jpg'] 	None   	None  	31       	Паста термопровідна HY-410 3g, шприц,...	
683539	     608600	None	6971355444150 	None	HY-410  5g шприц, 0,925W/m-K white      	   70.0	['681225.jpg'] 	None   	None  	8        	Паста термопровідна HY-410 5g, шприц,...	
683538	     608600	None	None          	None	HY-420 1g, шприц, White                 	   30.0	['683538.jpg'] 	None   	None  	5        	Паста термопровідна HY-420 1g, шприц,...	
679733	     608600	None	None          	None	HY-510 0.5g шприц, 1.93W/m-K grey       	   30.0	['679733.jpg'] 	None   	None  	15       	None                                    	
678581	     608600	None	None          	None	HY-510 1g шприц, 1.93W/m-K gray         	   30.0	['678581.jpg'] 	None   	None  	4        	None                                    	
682230	     608600	None	6971355445126 	None	HY-510 2g шприц, 1.93W/m-K gray         	   40.0	['678581.jpg'] 	None   	None  	9        	None                                    	
683540	     608600	None	6971355447137 	None	HY-710 2g шприц, 3.17W/m-K gray         	   50.0	['683540.jpg'] 	None   	None  	4        	Термопаста HY-710 2g шприц, 3.17W/m-K...	
681227	     608600	None	6906912688111 	None	HY-810 0,5g, шприц, Grey                	   30.0	['681227.jpg'] 	None   	None  	1        	Паста термопровідна HY-810 0,5g, шпри...	
682371	     608600	None	753677507630  	None	Термопаста Thermal Grizzly Aeronaut 3...	  400.0	['682371.jpg'] 	None   	None  	1        	None                                    	
682370	     608600	None	753677507562  	None	Термопаста Thermal Grizzly Hydronaut ...	  450.0	['682370.jpg'] 	None   	None  	1        	None                                    	
680618	     615400	None	None          	None	Asus  DRW-24D5MT/BLK/B/AS (DRW-24D5MT...	  660.0	['680618.jpg'] 	None   	None  	2        	Оптичний привід ASUS DVD-RW DRW-24D5M...	
684137	     615200	None	886227385089  	None	Asus  SDRW-08D2S-U LITE White           	  850.0	['684137.jpg'] 	None   	None  	1        	Оптичний привід ASUS DVD-RW SDRW-08D2...	
676619	     615300	None	None          	None	LG  DVD-RW GUD0N 9.5mm SATA Slim Blac...	  800.0	['676619.jpg'] 	None   	None  	1        	None                                    	
684978	     617500	None	6901270278929 	None	Dynamode USB-SOUND7-ALU                 	  200.0	['684978.jpg'] 	None   	None  	3        	Dynamode USB-SOUND7-ALU (USB, 8 канал...	
680019	     617500	None	2110118003553 	None	Звукова карта PCI-4CH c-media 8738      	  250.0	['680019.jpg'] 	None   	None  	5        	Звукова карта PCI - 4CH (c-media 8738...	
680326	     617500	None	8608845620852 	None	Звуковий адаптер USB 3D Sound 7.1 white 	   80.0	['680326.jpg'] 	None   	None  	1        	Контролер USB-sound card (7.1) 3D sou...	
619315	     619300	None	None          	None	PCI to LPT 1P parallel card             	  720.0	['619315.jpg'] 	None   	None  	1        	None                                    	
619313	     619300	None	2190219102737 	None	Контролер PCI =/ RS232 (9Pin) + RS232...	  400.0	['619313.jpg'] 	None   	None  	3        	Контролер PCI =/ RS232 (9Pin) + RS232...	
684182	     619300	None	None          	None	Контролер PCI =/ RS232 (9Pin) + RS232...	  400.0	['619313.jpg'] 	None   	None  	2        	Контролер PCI =/ RS232 (9Pin) + RS232...	
684362	     619300	None	2090721116386 	None	Контролер PCI-Е=/USB 3.0, 4 порта, 5Gbps	  500.0	['684362.jpg'] 	None   	None  	1        	Контролер PCI-Е=/USB 3.0, 4 порта, 5Gbps	
679842	     619300	None	2090721031825 	None	Контролер активний USB 2.0 - IDE / ID...	  470.0	['679842.jpg'] 	None   	None  	3        	Контролер активний USB 2.0 - IDE / ID...	
684941	     624000	None	690277787577  	None	2E BASIS Black без БЖ (2E-RD858) Mini...	 1510.0	['684941.jpg'] 	None   	None  	1        	2E BASIS Black без БЖ (2E-RD858) (Min...	
624078	     624000	None	None          	None	Chieftec  CM-09B-OP Midi ATX            	 2200.0	['624078.jpg'] 	None   	None  	1        	None                                    	
683242	     624000	None	None          	None	Golden Field N13B                       	 1500.0	['683242.jpg'] 	None   	None  	1        	ATX, Golden Field N13B, No PSU + 1xUS...	
673408	     624000	None	None          	None	Корпус для Raspberry Pi B+              	  150.0	['673408.jpg'] 	None   	None  	5        	None                                    	
684804	     625000	None	688130244213  	None	2E VIGEO Black 400W (TMQ0109) (Mini-T...	 1500.0	['684804.jpg'] 	None   	None  	1        	2E VIGEO Black 400W (TMQ0109) (Mini-T...	
625305	     625000	None	None          	None	Chenbro  PC78131, Black,USB/Audio(HD)...	 1300.0	['625305.jpg'] 	None   	None  	3        	None                                    	
671886	     625000	None	None          	None	Delux (120ват) E-3015 120W Black        	 1870.0	['671886.jpg'] 	None   	None  	1        	None                                    	
675163	     625000	None	4710765393168 	None	GameMax (200ват) ST102W                 	 1200.0	['675163.jpg'] 	None   	None  	1        	None                                    	
679208	     625000	None	None          	None	LogicPower (400ват) S620 slim           	 1400.0	['679208.jpg'] 	None   	None  	1        	None                                    	
671696	     670500	None	4716659375784 	None	Asus  C8HM70-I/HDMI mini-ITX            	 3100.0	['671696.jpg'] 	None   	None  	1        	None                                    	
679016	     670500	None	None          	None	Raspberry  Pi 3 Model B 4*1.2ГГц/1Гб    	 1200.0	['679016.jpg'] 	None   	None  	1        	None                                    	
684491	     678225	None	None          	None	X79 2.72 A LGA2011 mATX                 	 3200.0	['681971.jpg'] 	None   	None  	2        	None                                    	
674974	     635900	None	5908267903476 	None	GoodRam (8гб) DDR3 1600MГц 1.35V GR16...	 1500.0	['674974.jpg'] 	None   	None  	2        	Пам'ять SO-DIMM GOODRAM завдяки своїм...	
673887	     635900	None	5908267903407 	None	GoodRam (8гб) GR1600S364L11/8G          	 1250.0	['673887.jpg'] 	None   	None  	1        	Оперативна пам'ять So-Dimm GoodRam DD...	
685041	     676873	None	740617296099  	None	Kingston (8гб) SO-DIMM DDR4-3200 (KVR...	 1350.0	['685041.jpg'] 	None   	None  	1        	Оперативна пам'ять 8 GB (1x8 GB) King...	
684721	     635500	None	4714221128738 	None	GEIL (8гб) Green Series (GG38GB1600C1...	 1170.0	['684721.jpg'] 	None   	None  	1        	8 GB (1x8 GB) GEIL Green Series (GG38...	
683595	     635500	None	5908267906316 	None	GoodRam (4гб) DDR3 4Gb 1600Mhz GR1600...	  700.0	['680126.jpg'] 	None   	None  	1        	4 GB (1x4 GB) GoodRam (GR1600D364L11S...	
684432	     674875	None	4713294224378 	None	G.SKILL (8гб) AEGIS (F4-3200C16S-8GIS)  	 1200.0	['684432.jpg'] 	None   	None  	1        	Оперативна пам'ять 8 GB (1x8 GB) G.Sk...	
684775	     674875	None	5908267960424 	None	GoodRam (8гб) DDR4 (GR3200D464L22S/8G)  	 1030.0	['684775.jpg'] 	None   	None  	2        	Оперативна пам’ять GOODRAM DDR4 1x8GB...	
676924	     674875	None	765441624825  	None	Team (8гб) TED48G2400C1601              	 1650.0	['676924.jpg'] 	None   	None  	1        	Оперативна пам’ять Team Elite DDR4 1x...	
684850	     622400	None	8716309923880 	None	Maxxter NEA-U3-01 (1xRJ45, Gigabit Et...	  640.0	['684850.jpg'] 	None   	None  	1        	None                                    	
685021	     622400	None	None          	None	Mediatek MT-7601 (150 Mbit/s, Антена:...	  200.0	['685021.jpg'] 	None   	None  	3        	None                                    	
622406	     622400	None	6935364050467 	None	Tp-Link  TL-WN722N 150M Wi-Fi Adapter...	  500.0	['622406.jpg'] 	None   	None  	2        	Бездротовий адаптер TP-LINK TL-WN722N...	
622424	     622400	None	6935364050719 	None	Tp-Link  TL-WN725N 150M Wi-Fi USB       	  350.0	['622424.jpg'] 	None   	None  	2        	Бездротовий адаптер TP-LINK TL-WN725N...	
684854	     622400	None	8716309924566 	None	Адаптер Maxxter USB to Ethernet 100 M...	  310.0	['684854.jpg'] 	None   	None  	1        	None                                    	
684143	     622500	None	None          	None	Edimax  BR-6473AX                       	 2860.0	['684143.jpg'] 	None   	None  	1        	Бездротовий маршрутизатор Edimax BR-6...	
682952	     622500	None	6957939000141 	None	MERCUSYS MW301R wi-fi роутер            	  530.0	['682952.jpg'] 	None   	None  	8        	MERCUSYS MW301R (300 Mbit/s, WAN 1x10...	
